81306 1768149
11 4428 0.001024
11 4479 0.045455
11 4484 0.001095
11 4494 0.007353
11 4526 0.007752
11 4557 0.007143
11 4558 0.003257
11 4564 0.015152
11 4995 0.001355
11 6721 0.004785
11 6943 0.008547
11 15927 0.007299
11 15934 0.005405
11 15937 0.004545
11 15958 0.018519
11 19398 0.012048
11 19410 0.007937
11 19679 0.020000
11 19680 0.005435
11 19682 0.002088
11 19685 0.013699
11 19686 0.023810
11 19687 0.008772
11 19693 0.005952
11 19694 0.006211
11 19696 0.004566
11 19700 0.002890
11 19704 0.004464
11 19705 0.052632
11 19707 0.011765
11 19709 0.003344
11 19711 0.002865
11 19713 0.007937
11 19714 0.005102
11 19716 0.029412
11 19720 0.004505
11 19727 0.002653
11 19730 0.010000
11 19731 0.004049
11 19732 0.004386
11 19733 0.071429
11 19736 0.142857
11 19742 0.007752
11 19745 0.005952
11 19749 0.002597
11 19755 0.003937
11 19760 0.066667
11 19761 0.010101
11 19773 0.011765
11 19777 0.058824
11 19779 0.011628
11 19781 0.008696
11 19785 0.006757
11 19794 0.111111
11 20165 0.003040
11 20227 0.004878
11 22332 0.008197
11 22442 0.055556
11 23168 0.004329
11 23169 0.012500
11 23172 0.015625
11 23175 0.015385
11 23179 0.003344
11 23190 0.007634
11 23191 0.009434
11 23198 0.011111
11 23199 0.018519
11 24333 0.004950
11 24338 0.006098
11 24346 0.004651
11 24347 0.009804
11 24351 0.018182
11 24352 0.011905
11 24353 0.003788
11 24359 0.003571
11 24363 0.006329
11 24373 0.007246
11 24381 0.027027
11 24389 0.020408
11 26482 0.010000
11 27109 0.023810
11 27112 0.012346
11 30645 0.013514
11 30649 0.026316
11 30650 0.022727
11 30651 0.037037
11 30654 0.005714
11 30655 0.034483
11 30656 0.006410
11 30661 0.047619
11 30667 0.011364
11 30668 0.011905
11 30671 0.050000
11 30674 0.033333
11 30678 0.008197
11 30696 0.017241
11 30709 0.047619
11 32427 0.041667
11 35880 0.005747
11 35885 0.030303
11 35888 0.008475
11 36637 0.010638
11 36639 0.006667
11 36641 0.009091
11 36651 0.018182
11 36660 0.007353
11 36666 0.071429
11 36667 0.083333
11 36672 0.026316
11 36678 0.010417
11 36691 0.125000
11 36704 0.100000
11 37408 0.019608
11 37421 0.037037
11 37424 0.007692
11 37754 0.017857
11 38940 0.014493
11 38950 0.007092
11 38952 0.009804
11 39643 0.020833
11 40482 0.007194
11 40507 0.040000
11 41851 0.025641
11 41865 0.022222
11 41867 0.024390
11 41869 0.008929
11 41870 0.100000
11 41872 0.011765
11 41874 0.066667
11 41877 0.142857
11 42739 0.333333
11 43873 0.007407
11 43875 0.022727
11 43876 0.076923
11 43889 0.083333
11 43890 0.026316
11 43900 0.166667
11 45155 0.058824
11 45156 0.020408
11 45165 0.017857
11 45166 0.058824
11 45167 0.100000
11 47983 0.125000
11 47984 0.028571
11 47985 0.083333
11 47986 0.100000
11 47987 0.055556
11 47997 0.142857
11 47999 0.125000
11 48000 0.022222
11 48001 0.062500
11 48004 0.076923
11 53563 0.166667
11 54888 0.038462
11 54904 0.016949
11 54910 0.033333
11 56225 0.333333
11 56226 0.083333
11 56227 0.050000
11 56228 0.030303
11 56229 0.041667
11 56230 0.090909
11 61384 0.076923
11 61385 0.071429
12 1 0.000406
12 56 0.000867
12 63 0.000311
12 78 0.000405
12 90 0.000366
12 501 0.000903
12 1980 0.040000
12 4197 0.033333
12 4213 0.026316
12 4428 0.001024
12 4494 0.007353
12 4509 0.006993
12 4558 0.003257
12 6943 0.008547
12 12436 0.012195
12 15488 0.066667
12 15537 0.030303
12 15892 0.022222
12 15893 0.014493
12 15990 0.016393
12 16017 0.013514
12 16028 0.025000
12 16045 0.071429
12 16054 0.027027
12 16059 0.013514
12 18113 0.002188
12 18153 0.005714
12 22310 0.032258
12 22742 0.023256
12 22743 0.017857
12 22747 0.071429
12 24331 0.006098
12 24340 0.021739
12 24350 0.066667
12 24366 0.045455
12 24390 0.071429
12 30369 0.062500
12 30410 0.066667
12 32412 0.024390
12 36351 0.009434
12 36705 0.058824
12 36718 0.011364
12 36755 0.047619
12 37424 0.007692
12 38516 0.009009
12 38974 0.062500
12 39703 0.005291
12 39720 0.034483
12 39724 0.031250
12 39769 0.025000
12 52098 0.062500
12 52107 0.066667
12 52119 0.066667
12 52122 0.062500
12 61307 0.055556
12 62509 0.018868
12 62514 0.020000
12 64445 0.032258
12 69867 0.250000
12 71104 0.058824
12 72242 0.333333
12 74016 0.142857
12 74054 0.111111
12 74063 0.166667
12 74069 0.111111
12 74084 0.062500
12 74095 0.111111
12 74102 0.125000
12 74121 0.200000
12 74128 0.066667
12 74134 0.142857
13 1 0.000406
13 3 0.001464
13 5 0.001008
13 9 0.001326
13 10 0.001739
13 11 0.005155
13 12 0.003731
13 14 0.041667
13 16 0.002083
13 18 0.002778
13 20 0.004673
13 21 0.005291
13 22 0.005155
13 23 0.002208
13 27 0.020000
13 28 0.002066
13 30 0.000955
13 33 0.005102
13 37 0.009804
13 38 0.009901
13 39 0.002778
13 40 0.002188
13 42 0.001401
13 43 0.003984
13 47 0.008547
13 54 0.002770
13 55 0.005181
13 56 0.000867
13 59 0.002762
13 62 0.250000
13 63 0.000311
13 67 0.005263
13 69 0.017544
13 72 0.034483
13 74 0.005263
13 76 0.003509
13 78 0.000405
13 79 0.004065
13 80 0.008403
13 82 0.003077
13 84 0.023810
13 86 0.006250
13 87 0.001093
13 90 0.000366
13 92 0.003279
13 93 0.027027
13 94 0.001988
13 101 0.001156
13 103 0.006452
13 104 0.100000
13 105 0.005714
13 106 0.001587
13 107 0.004292
13 108 0.013514
13 110 0.004717
13 112 0.003077
13 113 0.008000
13 115 0.007463
13 118 0.004202
13 120 0.009524
13 121 0.004329
13 122 0.011494
13 131 0.006494
13 132 0.006452
13 133 0.001408
13 134 0.003937
13 136 0.007634
13 139 0.001761
13 143 0.018182
13 144 0.005848
13 145 0.014925
13 146 0.003704
13 150 0.111111
13 151 0.001404
13 152 0.025000
13 153 0.001984
13 154 0.009434
13 155 0.090909
13 156 0.002481
13 163 0.021739
13 164 0.016667
13 165 0.002092
13 169 0.027027
13 176 0.025641
13 179 0.066667
13 182 0.022222
13 194 0.037037
13 217 0.071429
13 363 0.027027
13 378 0.001639
13 1867 0.003460
13 1872 0.005952
13 1874 0.009709
13 1880 0.007299
13 1887 0.050000
13 1895 0.016393
13 1896 0.002688
13 1898 0.083333
13 1900 0.010989
13 1905 0.008850
13 1906 0.004505
13 1914 0.008621
13 1925 0.038462
13 1926 0.004673
13 1927 0.004310
13 1943 0.022222
13 4444 0.004132
13 4452 0.004098
13 4460 0.007519
13 4478 0.003745
13 4482 0.002710
13 4498 0.005155
13 4501 0.009434
13 4516 0.011111
13 4536 0.031250
13 4573 0.250000
13 4584 0.035714
13 6943 0.008547
13 18096 0.004695
13 18188 0.003546
13 18190 0.032258
13 19679 0.020000
13 19686 0.023810
13 19707 0.011765
13 19711 0.002865
13 19724 0.016949
13 19727 0.002653
13 19741 0.004255
13 19742 0.007752
13 19769 0.029412
13 20165 0.003040
13 20177 0.032258
13 20179 0.008850
13 20182 0.006623
13 20183 0.005291
13 20185 0.006944
13 20186 0.025641
13 20187 0.050000
13 20188 0.058824
13 20192 0.015873
13 20193 0.004367
13 20195 0.012195
13 20206 0.029412
13 22326 0.019608
13 22327 0.015625
13 22328 0.010309
13 22330 0.034483
13 22331 0.007752
13 22334 0.009009
13 22336 0.005618
13 22337 0.013699
13 22339 0.009259
13 22341 0.015873
13 22342 0.018519
13 22343 0.017544
13 22349 0.012658
13 22350 0.005587
13 22352 0.034483
13 22353 0.013333
13 22355 0.004184
13 22356 0.006536
13 22362 0.014085
13 22364 0.006329
13 22366 0.004651
13 22367 0.015385
13 22368 0.013889
13 22371 0.004950
13 22375 0.008772
13 22378 0.013699
13 22385 0.019231
13 22391 0.015152
13 22394 0.033333
13 22396 0.050000
13 22402 0.007519
13 22403 0.010989
13 22407 0.020000
13 22409 0.045455
13 22414 0.035714
13 22421 0.025641
13 22432 0.083333
13 23164 0.017241
13 23165 0.014925
13 23170 0.027778
13 23171 0.025000
13 23172 0.015625
13 23173 0.007937
13 23174 0.005587
13 23175 0.015385
13 23183 0.017857
13 23185 0.011628
13 23189 0.018868
13 23197 0.008547
13 23204 0.006135
13 23209 0.025641
13 23221 0.041667
13 23222 0.333333
13 24333 0.004950
13 24359 0.003571
13 24365 0.012346
13 24374 0.010101
13 24389 0.020408
13 26456 0.015625
13 26457 0.013514
13 26461 0.050000
13 26465 0.029412
13 26480 0.090909
13 26499 0.111111
13 26501 0.009901
13 26511 0.034483
13 26517 0.090909
13 26528 0.333333
13 27053 0.010101
13 27054 0.007353
13 27058 0.005464
13 27063 0.017544
13 27069 0.040000
13 27073 0.013514
13 27075 0.004115
13 27082 0.011111
13 27087 0.030303
13 27105 0.017241
13 27117 0.038462
13 27843 0.333333
13 27847 0.011364
13 27858 0.004878
13 27866 0.014925
13 27876 0.090909
13 27883 0.006494
13 27897 0.025000
13 27902 0.003745
13 27904 0.055556
13 27929 0.005076
13 27930 0.015873
13 27943 0.019231
13 27945 0.022727
13 27972 0.333333
13 30678 0.008197
13 32426 0.006098
13 32433 0.006944
13 32443 0.037037
13 35865 0.008264
13 35870 0.016667
13 35882 0.006711
13 35887 0.017857
13 35897 0.015152
13 35910 0.111111
13 35917 0.142857
13 36300 0.090909
13 36315 0.022222
13 36324 0.031250
13 36350 0.011111
13 36405 0.200000
13 36483 0.038462
13 36491 0.014706
13 36492 0.005618
13 36501 0.100000
13 36634 0.013514
13 36641 0.009091
13 36657 0.010753
13 36660 0.007353
13 36672 0.026316
13 36677 0.030303
13 36686 0.020833
13 36688 0.083333
13 37668 0.166667
13 37690 0.009259
13 37712 0.142857
13 37721 0.500000
13 38952 0.009804
13 38957 0.250000
13 38965 0.333333
13 38968 0.250000
13 39608 0.021277
13 39609 0.012195
13 39625 0.014493
13 39644 0.014493
13 39647 0.012048
13 39707 0.100000
13 39736 0.010526
13 39742 0.034483
13 40448 0.041667
13 40451 0.047619
13 40457 0.013158
13 40459 0.016949
13 40462 0.025641
13 40496 0.043478
13 40792 0.111111
13 40837 0.024390
13 41858 0.018868
13 42710 0.030303
13 42712 0.083333
13 42714 0.066667
13 42723 0.040000
13 43700 0.250000
13 43701 0.066667
13 44218 0.021277
13 44395 0.045455
13 44403 0.142857
13 44413 0.333333
13 44633 0.037037
13 45333 0.166667
13 45337 0.166667
13 45341 0.125000
13 45344 0.058824
13 45345 0.023256
13 45346 0.066667
13 45347 0.083333
13 45349 0.142857
13 45352 0.076923
13 45489 0.142857
13 45511 0.100000
13 45780 0.037037
13 45793 0.017857
13 45810 0.333333
13 47860 0.071429
13 47864 0.200000
13 47867 0.083333
13 47869 0.166667
13 47876 0.111111
13 47879 0.037037
13 47885 0.500000
13 47886 0.090909
13 47905 0.500000
13 52070 0.040000
13 52085 0.071429
13 52101 0.125000
13 52324 0.100000
13 52331 0.034483
13 52336 0.166667
13 52343 0.200000
13 52350 0.142857
13 52380 0.111111
13 53562 0.040000
13 53567 0.031250
13 53575 0.071429
13 54173 0.038462
13 54187 0.052632
13 54188 0.166667
13 55524 0.125000
13 55525 0.166667
13 62555 0.200000
13 62847 0.040000
13 62849 0.062500
13 62854 0.047619
13 62883 0.333333
13 62915 0.142857
13 62918 0.043478
13 62924 0.333333
13 62966 0.250000
13 64794 0.200000
13 66472 0.017241
13 66512 0.333333
13 67407 0.045455
13 67421 0.500000
13 67422 0.250000
13 67424 0.200000
13 67425 0.083333
13 67426 0.166667
13 68123 0.333333
13 73193 0.043478
13 73195 0.076923
13 73213 0.166667
13 73228 0.333333
13 73230 0.166667
13 73235 0.250000
14 1 0.000406
14 2 0.004082
14 3 0.001464
14 7 0.015385
14 9 0.001326
14 10 0.001739
14 13 0.001111
14 15 0.002445
14 20 0.004673
14 23 0.002208
14 26 0.008621
14 28 0.002066
14 31 0.011111
14 32 0.003774
14 36 0.001996
14 40 0.002188
14 42 0.001401
14 57 0.006329
14 63 0.000311
14 66 0.008333
14 70 0.002899
14 74 0.005263
14 78 0.000405
14 81 0.002114
14 82 0.003077
14 87 0.001093
14 89 0.003279
14 90 0.000366
14 92 0.003279
14 95 0.076923
14 101 0.001156
14 107 0.004292
14 126 0.041667
14 139 0.001761
14 151 0.001404
14 153 0.001984
14 184 0.002299
14 216 0.022727
14 378 0.001639
14 1863 0.002538
14 19680 0.005435
14 19686 0.023810
14 19688 0.010309
14 19693 0.005952
14 19717 0.004630
14 19727 0.002653
14 19729 0.002375
14 19744 0.007576
14 19745 0.005952
14 19756 0.008621
14 20194 0.007874
14 22337 0.013699
14 24345 0.008850
14 27073 0.013514
14 38950 0.007092
14 40183 0.019608
14 40184 0.022727
14 40185 0.033333
14 40186 0.023256
14 40187 0.050000
14 40188 0.090909
14 40189 0.062500
15 1 0.000406
15 5 0.001008
15 9 0.001326
15 11 0.005155
15 14 0.041667
15 16 0.002083
15 18 0.002778
15 20 0.004673
15 23 0.002208
15 25 0.007812
15 28 0.002066
15 29 0.007092
15 30 0.000955
15 31 0.011111
15 32 0.003774
15 35 0.002786
15 36 0.001996
15 38 0.009901
15 39 0.002778
15 40 0.002188
15 42 0.001401
15 44 0.003676
15 45 0.002817
15 46 0.004525
15 50 0.004032
15 54 0.002770
15 56 0.000867
15 58 0.006849
15 59 0.002762
15 61 0.005025
15 63 0.000311
15 64 0.006135
15 65 0.003401
15 66 0.008333
15 67 0.005263
15 75 0.005952
15 76 0.003509
15 78 0.000405
15 79 0.004065
15 82 0.003077
15 83 0.003861
15 87 0.001093
15 89 0.003279
15 90 0.000366
15 92 0.003279
15 94 0.001988
15 100 0.004274
15 101 0.001156
15 102 0.007752
15 103 0.006452
15 106 0.001587
15 107 0.004292
15 110 0.004717
15 112 0.003077
15 122 0.011494
15 125 0.035714
15 126 0.041667
15 128 0.005525
15 132 0.006452
15 137 0.008065
15 139 0.001761
15 142 0.003401
15 144 0.005848
15 148 0.016667
15 151 0.001404
15 156 0.002481
15 165 0.002092
15 167 0.011905
15 171 0.023810
15 174 0.071429
15 184 0.002299
15 194 0.037037
15 202 0.100000
15 378 0.001639
15 1862 0.025000
15 1863 0.002538
15 1864 0.009615
15 4484 0.001095
15 4557 0.007143
15 15927 0.007299
15 15949 0.018182
15 18153 0.005714
15 19410 0.007937
15 19679 0.020000
15 19680 0.005435
15 19681 0.013333
15 19682 0.002088
15 19683 0.016949
15 19684 0.033333
15 19687 0.008772
15 19688 0.010309
15 19691 0.006369
15 19692 0.058824
15 19693 0.005952
15 19695 0.016393
15 19696 0.004566
15 19697 0.018868
15 19700 0.002890
15 19704 0.004464
15 19707 0.011765
15 19709 0.003344
15 19711 0.002865
15 19713 0.007937
15 19714 0.005102
15 19717 0.004630
15 19718 0.022727
15 19719 0.009524
15 19722 0.083333
15 19725 0.008696
15 19727 0.002653
15 19728 0.029412
15 19729 0.002375
15 19731 0.004049
15 19732 0.004386
15 19734 0.045455
15 19738 0.050000
15 19739 0.007299
15 19740 0.071429
15 19741 0.004255
15 19743 0.018868
15 19744 0.007576
15 19745 0.005952
15 19746 0.002950
15 19748 0.333333
15 19749 0.002597
15 19754 0.047619
15 19758 0.012048
15 19759 0.037037
15 19763 0.142857
15 19765 0.014085
15 19766 0.008621
15 19768 0.006289
15 19770 0.020833
15 19776 0.009174
15 19781 0.008696
15 19785 0.006757
15 19786 0.018182
15 19790 0.035714
15 19794 0.111111
15 20194 0.007874
15 20195 0.012195
15 22329 0.007353
15 22336 0.005618
15 22402 0.007519
15 22442 0.055556
15 23168 0.004329
15 23172 0.015625
15 23179 0.003344
15 23180 0.111111
15 23185 0.011628
15 23189 0.018868
15 23205 0.005236
15 24331 0.006098
15 24335 0.009804
15 24336 0.009524
15 24337 0.040000
15 24341 0.010870
15 24343 0.007519
15 24344 0.050000
15 24345 0.008850
15 24346 0.004651
15 24347 0.009804
15 24348 0.011905
15 24349 0.002119
15 24353 0.003788
15 24355 0.142857
15 24356 0.200000
15 24359 0.003571
15 24360 0.017544
15 24363 0.006329
15 24364 0.021277
15 24367 0.007874
15 24369 0.011111
15 24370 0.033333
15 24373 0.007246
15 24374 0.010101
15 24388 0.333333
15 24392 0.166667
15 26487 0.009174
15 27053 0.010101
15 27058 0.005464
15 27858 0.004878
15 30650 0.022727
15 30655 0.034483
15 30656 0.006410
15 30657 0.010526
15 30662 0.022727
15 30663 0.033333
15 30667 0.011364
15 30671 0.050000
15 30675 0.041667
15 30679 0.013889
15 30680 0.008264
15 30682 0.011905
15 30684 0.032258
15 35880 0.005747
15 36639 0.006667
15 38938 0.006410
15 38940 0.014493
15 38944 0.012821
15 38950 0.007092
15 38956 0.142857
15 39610 0.006667
15 39654 0.035714
15 39661 0.023256
15 39671 0.031250
15 39680 0.040000
15 40480 0.007812
15 40482 0.007194
15 40495 0.009524
15 40500 0.010989
15 40502 0.008475
15 40511 0.009524
15 40515 0.025000
15 40664 0.014706
15 40668 0.011628
15 40679 0.008621
15 40723 0.011628
15 40748 0.100000
15 40784 0.025641
15 40789 0.076923
15 40799 0.016129
15 40810 0.034483
15 41863 0.040000
15 41898 0.015152
15 43874 0.034483
15 43875 0.022727
15 43878 0.014286
15 43880 0.008696
15 43888 0.025000
15 43891 0.012195
15 43894 0.018182
15 43895 0.020408
15 43903 0.025641
15 43907 0.125000
15 44697 0.017241
15 44711 0.019231
15 44715 0.045455
15 44717 0.071429
15 44720 0.032258
15 44727 0.011364
15 45155 0.058824
15 45164 0.040000
15 45165 0.017857
15 45646 0.020000
15 47987 0.055556
15 47991 0.045455
15 47993 0.033333
15 47994 0.041667
15 48325 0.026316
15 48326 0.035714
15 48327 0.058824
15 48328 0.100000
15 48329 0.019608
15 48330 0.090909
15 48333 0.062500
15 48340 0.200000
15 50670 0.034483
15 53151 0.111111
15 53156 0.019231
15 53157 0.032258
15 53160 0.026316
15 53166 0.021277
15 53581 0.047619
15 54885 0.037037
15 54892 0.012195
15 54896 0.020000
15 54899 0.030303
15 54900 0.027027
15 54902 0.020833
15 54908 0.027778
15 54927 0.076923
15 60972 0.090909
16 1 0.000406
16 2 0.004082
16 3 0.001464
16 5 0.001008
16 9 0.001326
16 10 0.001739
16 12 0.003731
16 13 0.001111
16 15 0.002445
16 17 0.007752
16 18 0.002778
16 19 0.025641
16 21 0.005291
16 22 0.005155
16 24 0.002008
16 27 0.020000
16 28 0.002066
16 30 0.000955
16 33 0.005102
16 34 0.004854
16 35 0.002786
16 39 0.002778
16 40 0.002188
16 42 0.001401
16 43 0.003984
16 44 0.003676
16 45 0.002817
16 49 0.003436
16 53 0.012048
16 54 0.002770
16 55 0.005181
16 56 0.000867
16 63 0.000311
16 64 0.006135
16 68 0.008929
16 71 0.006024
16 76 0.003509
16 78 0.000405
16 79 0.004065
16 80 0.008403
16 81 0.002114
16 82 0.003077
16 83 0.003861
16 85 0.003953
16 86 0.006250
16 87 0.001093
16 88 0.018182
16 89 0.003279
16 90 0.000366
16 92 0.003279
16 100 0.004274
16 101 0.001156
16 105 0.005714
16 106 0.001587
16 107 0.004292
16 110 0.004717
16 112 0.003077
16 113 0.008000
16 117 0.022222
16 118 0.004202
16 119 0.013158
16 120 0.009524
16 123 0.002625
16 124 0.005650
16 130 0.024390
16 131 0.006494
16 132 0.006452
16 133 0.001408
16 136 0.007634
16 139 0.001761
16 142 0.003401
16 144 0.005848
16 146 0.003704
16 153 0.001984
16 154 0.009434
16 155 0.090909
16 156 0.002481
16 173 0.001692
16 176 0.025641
16 190 0.015385
16 201 0.005128
16 217 0.071429
16 378 0.001639
16 1863 0.002538
16 1872 0.005952
16 1874 0.009709
16 1880 0.007299
16 1881 0.003509
16 1892 0.004016
16 2431 0.001222
16 2446 0.003367
16 2490 0.012048
16 3636 0.003906
16 4452 0.004098
16 4459 0.013158
16 4470 0.003378
16 4484 0.001095
16 4502 0.010870
16 4557 0.007143
16 4558 0.003257
16 4564 0.015152
16 15937 0.004545
16 17566 0.022222
16 18190 0.032258
16 18225 0.100000
16 19682 0.002088
16 19709 0.003344
16 19711 0.002865
16 19731 0.004049
16 19744 0.007576
16 19745 0.005952
16 19746 0.002950
16 19749 0.002597
16 19769 0.029412
16 20180 0.008264
16 20183 0.005291
16 20193 0.004367
16 20195 0.012195
16 22331 0.007752
16 22341 0.015873
16 22367 0.015385
16 22375 0.008772
16 22381 0.021739
16 22384 0.062500
16 22402 0.007519
16 22417 0.003413
16 23163 0.083333
16 23164 0.017241
16 23165 0.014925
16 23166 0.083333
16 23167 0.013158
16 23168 0.004329
16 23169 0.012500
16 23170 0.027778
16 23171 0.025000
16 23172 0.015625
16 23173 0.007937
16 23174 0.005587
16 23175 0.015385
16 23176 0.250000
16 23177 0.015385
16 23178 0.016393
16 23179 0.003344
16 23180 0.111111
16 23181 0.029412
16 23182 0.055556
16 23183 0.017857
16 23184 0.002232
16 23185 0.011628
16 23186 0.040000
16 23187 0.003030
16 23188 0.142857
16 23189 0.018868
16 23190 0.007634
16 23191 0.009434
16 23192 0.022727
16 23193 0.028571
16 23194 0.045455
16 23195 0.030303
16 23196 1.000000
16 23197 0.008547
16 23198 0.011111
16 23199 0.018519
16 23200 0.023810
16 23201 0.007042
16 23202 0.038462
16 23203 0.033333
16 23204 0.006135
16 23205 0.005236
16 23206 0.090909
16 23207 0.040000
16 23208 0.026316
16 23209 0.025641
16 23210 0.043478
16 23211 0.100000
16 23212 0.500000
16 23213 0.333333
16 23214 0.125000
16 23215 0.125000
16 23216 0.100000
16 23217 0.019231
16 23218 0.111111
16 23219 0.034483
16 23220 0.040000
16 23221 0.041667
16 23222 0.333333
16 23223 0.018519
16 23224 0.038462
16 23225 0.062500
16 23226 0.500000
16 23227 0.333333
16 23228 0.012987
16 23229 1.000000
16 23230 1.000000
16 36437 0.200000
17 1 0.000406
17 16 0.002083
17 33 0.005102
17 45 0.002817
17 48 0.003257
17 56 0.000867
17 63 0.000311
17 78 0.000405
17 80 0.008403
17 90 0.000366
17 99 0.003021
17 106 0.001587
17 146 0.003704
17 147 0.052632
17 149 0.028571
17 154 0.009434
17 378 0.001639
17 10531 0.001992
17 18153 0.005714
17 18188 0.003546
17 20175 0.003623
17 22439 0.028571
17 23165 0.014925
17 27124 0.004808
17 52057 0.020000
17 52351 0.043478
17 67434 0.083333
17 67453 0.100000
17 67482 0.090909
18 0 0.005556
18 1 0.000406
18 2 0.004082
18 3 0.001464
18 4 0.003425
18 5 0.001008
18 6 0.013889
18 7 0.015385
18 8 0.005556
18 9 0.001326
18 10 0.001739
18 11 0.005155
18 12 0.003731
18 13 0.001111
18 15 0.002445
18 16 0.002083
18 19 0.025641
18 20 0.004673
18 21 0.005291
18 22 0.005155
18 23 0.002208
18 24 0.002008
18 25 0.007812
18 26 0.008621
18 28 0.002066
18 29 0.007092
18 31 0.011111
18 32 0.003774
18 33 0.005102
18 35 0.002786
18 36 0.001996
18 37 0.009804
18 38 0.009901
18 39 0.002778
18 40 0.002188
18 41 0.007143
18 42 0.001401
18 44 0.003676
18 45 0.002817
18 46 0.004525
18 47 0.008547
18 49 0.003436
18 50 0.004032
18 53 0.012048
18 54 0.002770
18 55 0.005181
18 56 0.000867
18 57 0.006329
18 58 0.006849
18 59 0.002762
18 60 0.038462
18 61 0.005025
18 63 0.000311
18 64 0.006135
18 65 0.003401
18 67 0.005263
18 68 0.008929
18 76 0.003509
18 78 0.000405
18 79 0.004065
18 80 0.008403
18 81 0.002114
18 82 0.003077
18 83 0.003861
18 85 0.003953
18 87 0.001093
18 88 0.018182
18 89 0.003279
18 90 0.000366
18 92 0.003279
18 94 0.001988
18 95 0.076923
18 96 0.007634
18 97 0.014286
18 100 0.004274
18 101 0.001156
18 103 0.006452
18 104 0.100000
18 105 0.005714
18 106 0.001587
18 107 0.004292
18 108 0.013514
18 110 0.004717
18 112 0.003077
18 115 0.007463
18 118 0.004202
18 121 0.004329
18 122 0.011494
18 123 0.002625
18 124 0.005650
18 125 0.035714
18 127 0.012500
18 128 0.005525
18 129 0.014493
18 132 0.006452
18 133 0.001408
18 137 0.008065
18 138 0.014493
18 139 0.001761
18 140 0.005917
18 141 0.007874
18 142 0.003401
18 144 0.005848
18 148 0.016667
18 151 0.001404
18 153 0.001984
18 154 0.009434
18 156 0.002481
18 164 0.016667
18 165 0.002092
